			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000721_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	1291	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000570_LTR	LTR	Gypsy	380	0	0	0	0	760	0	0	0	0	0	0	0	0	0	383	83	193	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000607_LTR	LTR	Gypsy	1650	2475	1678	3523	2814	1850	1623	1834	1129	962	233	764	531	200	0	0	326	0	0	304	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000860_INT	LTR	Gypsy	6201	27598	27184	41176	4699	3598	5860	4020	862	0	4122	11346	3157	772	2541	241	1797	297	78	303	2198	468	116	0	895	358	86	1192	0	894	1678	3505	3299	2363	2002	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000216	DNA	Helitron	3450	0	146	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	217	0	0	112	73	0	0	0	0	189	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000082	DNA	Helitron	11279	139	0	0	0	0	0	101	36	0	0	0	0	179	49	159	0	475	49	350	202	0	572	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000435	MITE	DTA	287	0	0	0	0	0	0	0	0	269	138	0	0	188	537	443	571	567	53	0	49	83	789	0	569	0	0	194	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000664	DNA	Helitron	737	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	578	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000348_INT	LTR	unknown	2479	0	0	0	0	0	0	0	0	0	0	1332	0	617	235	0	482	985	0	1270	614	1831	1617	1261	0	2596	3	0	0	0	199	0	540	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000626_LTR	LTR	Gypsy	3579	0	1599	10219	21156	48628	43627	23006	23467	7777	4618	1648	1954	3815	2646	2800	724	4161	3391	9999	13369	5320	1232	2071	1948	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000490_INT	LTR	Gypsy	1924	0	0	0	0	407	122	785	1655	3037	1646	2840	2309	3352	6954	5614	3255	1765	4251	6049	4768	3945	3893	3065	1237	674	454	589	427	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000362_INT	LTR	Copia	5634	0	0	0	0	0	0	1472	6334	779	1283	0	1601	0	0	0	0	0	0	0	0	0	0	0	206	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000150	DNA	DTM	2293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000222	DNA	Helitron	3251	907	0	31	0	0	0	41	0	68	0	51	197	214	171	25	31	98	228	0	60	0	120	188	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000614_INT	LTR	Copia	4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2103	3740	0	2512	1334	2626	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000798	DNA	Helitron	1688	0	0	627	42	0	0	0	0	0	0	0	0	0	0	240	0	0	66	0	208	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000096	DNA	Helitron	3231	0	0	285	0	0	0	0	0	140	0	0	0	0	0	213	0	264	0	226	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000432	MITE	DTH	249	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	233	0	99	220	234	0	469	90	357	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000418_INT	LTR	Gypsy	2557	0	34	0	0	0	0	1467	221	739	606	129	0	44	217	53	1927	1145	118	139	388	1334	0	993	1645	665	0	809	670	1754	2430	562	560	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000824	DNA	Helitron	11297	6644	0	0	685	0	815	0	0	31	695	0	1398	397	57	0	614	2921	1518	251	515	1233	757	1316	1022	211	1017	1614	858	0	0	1194	0	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000488	DNA	DTH	409	68	40	0	68	41	0	0	0	0	38	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000722	DNA	DTC	2012	354	1449	0	0	355	0	594	0	0	7652	2742	0	0	0	260	387	1997	0	787	135	253	248	314	454	324	719	1120	1391	3462	1362	277	1229	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000738_LTR	LTR	Copia	1063	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000387_INT	LTR	Copia	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	0	0	0	0	0	51	54	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000041	DNA	DTC	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000437_LTR	LTR	Gypsy	330	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	327	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000100	DNA	Helitron	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000073	DNA	Helitron	4216	4666	0	2176	854	0	323	0	0	75	183	36	0	172	402	157	196	189	230	213	331	294	302	11	830	149	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000252	DNA	Helitron	8316	951	0	0	0	0	32	0	0	0	0	0	0	0	121	142	0	0	273	0	209	0	96	108	177	253	0	136	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000556_LTR	LTR	Gypsy	259	250	0	0	0	0	0	0	218	0	0	0	0	0	122	0	0	0	236	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000785_LTR	LTR	Copia	383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	429	0	0	327	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000866	MITE	DTC	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000163	DNA	DTH	1535	0	50	0	0	0	0	345	0	0	0	0	0	0	69	182	355	0	61	150	207	0	0	58	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000250	DNA	DTC	1558	0	0	105	0	0	0	0	0	0	0	0	77	0	0	0	0	140	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000861_LTR	LTR	Copia	343	0	343	0	2315	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000028	DNA	DTC	1843	0	0	161	0	0	47	0	0	0	0	0	63	0	0	0	55	0	341	321	288	195	260	242	0	0	258	0	82	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000632	DNA	Helitron	0	0	0	729	0	0	0	0	1209	451	198	0	340	0	0	208	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000823_INT	LTR	Gypsy	0	0	0	0	210	90	209	180	0	660	57	625	0	275	76	50	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000346_INT	LTR	Copia	0	0	4281	4281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8505	8494	0	74	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000620	DNA	DTA	793	60	632	108	237	207	0	0	283	451	176	0	0	206	219	359	0	0	0	0	102	166	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000826	DNA	DTT	4622	0	998	3066	928	1378	488	1147	620	536	452	884	323	759	1133	811	1736	1338	197	1645	2582	988	1841	857	300	616	481	85	440	377	948	3312	3115	3349	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000294_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000086	DNA	Helitron	10130	0	703	828	3904	5451	845	210	837	0	73	0	0	0	0	0	765	68	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000145	DNA	Helitron	10987	158	82	411	0	139	0	158	92	102	358	333	242	507	570	230	224	135	448	348	633	451	144	59	1644	3036	2400	1412	4494	6881	12763	11628	4909	6173	10915	4849	0	248	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000662_INT	LTR	Copia	2605	3965	2500	1781	0	697	0	0	0	0	0	0	3153	847	0	0	0	0	0	0	59	0	0	79	0	0	356	340	1168	2171	0	0	744	259	855	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000483_LTR	LTR	Copia	612	204	0	0	0	0	0	43	0	189	110	0	0	262	339	175	257	139	503	191	97	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000820_LTR	LTR	Copia	0	0	0	0	0	0	0	516	480	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000324	DNA	Helitron	94	1528	76	0	101	81	0	87	149	389	462	1280	949	2449	1298	1722	1779	1844	970	1723	1575	451	599	570	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000438_LTR	LTR	Copia	677	0	0	486	890	0	0	0	0	0	0	0	0	0	0	0	0	311	321	567	613	236	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000266	DNA	Helitron	8776	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	125	0	423	202	6	0	0	102	139	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000463	DNA	DTM	4901	0	2899	611	2166	193	67	0	0	54	0	906	0	0	0	0	0	0	610	0	1574	1386	402	164	0	0	255	99	0	2063	0	0	0	938	469	0	2214	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000597	DNA	DTM	954	0	0	0	0	120	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000220	DNA	DTC	1196	0	0	0	0	0	105	0	313	0	97	0	0	0	156	0	0	133	0	62	125	0	0	0	0	296	0	394	141	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000525_LTR	LTR	Gypsy	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	150	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000139	DNA	Helitron	6961	0	139	0	0	0	0	0	0	53	74	782	0	114	233	544	226	300	2617	564	1333	1948	990	602	678	1400	2496	2600	621	1573	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000067	DNA	DTC	2185	0	0	60	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000013	DNA	DTM	968	1087	0	0	0	0	50	0	0	0	88	7	524	283	88	0	0	0	0	266	0	0	0	341	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000197	DNA	DTM	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	386	0	0	557	141	608	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000282_INT	LTR	Gypsy	957	0	0	0	0	1162	892	2993	0	110	1794	51	1026	206	102	1105	1164	393	0	257	1124	253	0	1660	1082	1276	2237	0	714	0	197	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000234	DNA	Helitron	5486	827	3281	1906	1028	1456	1940	4591	4278	1491	656	1751	930	1353	1631	5010	4745	3455	1979	1707	1213	1600	1103	457	235	648	140	0	0	0	0	130	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000760	DNA	Helitron	442	442	0	0	0	0	0	0	0	32	0	2518	0	259	136	241	0	0	808	828	210	0	113	349	239	124	0	63	351	105	169	107	0	105	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000353_LTR	LTR	Copia	288	0	288	0	0	0	0	0	0	0	0	0	0	0	0	141	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000404	MITE	DTH	196	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	45	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000007	DNA	DTC	1659	100	0	0	0	0	0	0	0	0	0	0	0	0	148	188	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000739_INT	LTR	Copia	4167	0	0	0	0	0	0	3133	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	0	0	138	159	4107	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000720_INT	LTR	Gypsy	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000694_LTR	LTR	unknown	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	226	0	0	0	156	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000131	DNA	DTM	407	0	0	0	69	0	30	0	0	0	300	54	48	0	0	39	85	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000840_INT	LTR	Copia	4939	0	0	0	0	0	0	0	0	0	0	4988	0	0	0	0	0	0	0	0	0	0	0	65	3079	0	72	0	3812	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000403	DNA	DTM	0	768	0	771	1911	2766	766	801	0	0	0	0	0	221	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000206	DNA	Helitron	9596	238	637	0	0	0	0	0	0	178	0	0	0	0	881	210	344	86	707	372	1023	92	1299	965	176	677	99	14	729	88	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000466	MITE	DTM	432	0	0	0	0	428	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000489_LTR	LTR	Copia	417	0	0	0	0	403	174	0	0	0	0	0	1129	54	286	0	112	403	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000683_INT	LTR	Copia	4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000078	DNA	DTC	3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	86	137	191	0	0	213	188	0	0	0	540	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000382_INT	LTR	Gypsy	4570	4514	1998	4911	0	1459	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000557_INT	LTR	Gypsy	1373	0	101	0	0	1429	1918	2800	1187	1779	1671	2927	1648	1530	947	791	591	1892	1659	3089	86	1710	2314	2258	4497	225	0	1477	580	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000576_INT	LTR	Gypsy	2709	0	0	133	1560	930	2535	287	848	1616	1811	2465	3437	8711	12035	16607	25909	43349	45271	37178	37762	25585	20568	12382	7455	4752	1499	385	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000562	DNA	DTC	3591	943	0	0	0	0	45	128	34	472	440	1432	974	2842	1443	2144	0	4748	1798	195	10605	7447	1040	3347	3081	2739	2585	1158	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000295_INT	LTR	Gypsy	0	4584	0	0	4945	313	0	0	96	1473	2122	0	0	0	0	0	0	0	84	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000092	DNA	DTM	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000427_LTR	LTR	Copia	414	207	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000110	DNA	Helitron	4518	0	49	242	0	274	1194	1108	1885	722	487	0	364	0	509	259	288	104	87	478	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000198	DNA	Helitron	10353	1797	834	787	882	0	1643	0	159	300	268	758	607	111	514	143	176	606	986	1566	2094	1036	1111	585	927	860	0	3615	1005	2756	5133	357	86	672	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000413	DNA	Helitron	109	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000187	DNA	Helitron	3267	0	117	132	2061	2110	0	0	0	0	0	0	0	0	0	0	54	0	341	0	163	292	0	0	0	24	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000053	DNA	Helitron	5921	169	4885	63	0	408	712	253	285	1240	4230	4424	6538	15355	17300	39484	17857	10474	12248	10758	2910	5261	7713	5663	6945	2361	1178	623	0	18	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000272	DNA	Helitron	7235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000063	DNA	Helitron	13060	3765	983	104	0	232	208	0	0	2874	3230	4557	5342	7012	2984	5104	1926	4394	4526	3088	4419	3623	3764	3733	3665	4390	4147	6757	1452	948	1993	891	36	564	685	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000878_LTR	LTR	Gypsy	641	0	0	936	0	1166	1148	2080	9538	20115	19498	21689	19183	11945	14553	7508	1708	168	774	261	80	81	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000344_INT	LTR	Gypsy	98	0	0	32	0	0	0	0	0	4570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754	0	557	625	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000706_LTR	LTR	Copia	509	0	0	509	0	0	0	0	1140	499	625	0	0	519	0	38	0	72	82	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000188	DNA	Helitron	10460	0	0	0	0	0	0	0	328	0	0	450	0	0	126	0	148	202	316	279	0	474	530	0	527	0	115	0	171	112	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000586_LTR	LTR	Copia	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	39	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000587	DNA	Helitron	0	2268	646	106	0	699	0	0	0	0	0	0	0	0	0	185	0	0	0	195	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000314	DNA	DTM	1432	0	0	0	0	0	0	0	179	413	610	508	626	445	1142	617	645	136	0	0	0	0	286	580	823	631	738	658	605	592	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000370_INT	LTR	Gypsy	0	0	0	35	63	817	3603	2351	18727	12319	8694	2840	11004	5029	3178	4038	1918	2108	3227	831	2457	140	2714	708	2052	65	1069	1356	92	0	0	0	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000329	DNA	DTC	4089	0	0	0	0	0	0	3847	8478	20743	1028	0	11996	4516	0	9451	204	151	423	248	152	422	1426	3517	531	140	53	620	423	0	495	141	33	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000351	DNA	DTC	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000064_INT	LTR	Gypsy	4220	0	343	0	0	0	0	0	0	0	0	254	0	116	68	0	355	0	0	0	39	0	59	469	0	0	734	0	0	0	656	2163	0	1350	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000160	DNA	Helitron	2244	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	12	59	0	0	0	0	270	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000319	MITE	DTA	480	0	0	0	0	0	0	0	0	0	0	0	0	214	0	136	197	398	884	1051	347	403	779	735	207	100	0	103	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000621_INT	LTR	Gypsy	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000023	DNA	Helitron	8837	3967	40029	22210	924	739	1621	2591	1878	4234	4775	890	3970	4649	480	1432	3315	2780	185	1575	274	1772	2448	4324	1118	2931	501	204	3892	6145	2859	1888	1018	1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000643_INT	LTR	Copia	0	0	0	4474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	500	0	0	0	242	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000623	MITE	DTH	214	0	0	0	0	0	0	0	0	0	0	0	0	0	87	197	96	214	158	210	210	205	197	308	211	90	96	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000767_INT	LTR	Gypsy	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000120	DNA	Helitron	4756	156	0	155	0	0	0	0	112	0	0	0	0	51	0	402	515	73	0	0	0	0	0	192	88	0	69	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000424_LTR	LTR	unknown	214	65	0	0	257	207	989	434	385	1004	1455	2292	4063	3690	2557	4819	3828	2233	1433	946	1584	3046	2358	2947	2737	3267	2605	1196	827	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000660_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	2064	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000834_LTR	LTR	Copia	484	0	483	0	476	0	0	0	0	0	0	0	971	0	0	0	0	0	0	442	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000299_INT	LTR	Copia	1834	0	212	0	2421	0	0	0	0	3357	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	186	0	0	0	0	1003	0	395	0	0	215	315	0	0	0	0	0	0	0	0	0	0	0	0	0
